,address
6002,"117.14,40.15"
6003,"115.93,40.35"
6004,"116.42,40.14"
6005,"116.53,40.22"
6006,"115.97,39.68"
6007,"116.28,39.88"
6008,"116.60,40.04"
6009,"116.18,40.05"
6010,"116.49,40.05"
6011,"116.15,40.10"
6012,"116.32,39.86"
6013,"116.13,40.13"
6014,"116.80,39.64"
6015,"116.84,40.25"
6016,"116.52,39.84"
6017,"116.49,40.25"
6018,"116.53,40.15"
6019,"116.24,39.93"
6020,"116.60,39.92"
6021,"116.17,39.81"
6022,"116.74,40.33"
6023,"116.41,39.51"
6024,"116.09,39.71"
6025,"115.90,39.68"
6026,"116.15,39.90"
6027,"116.81,40.05"
6028,"116.39,39.62"
6029,"116.41,39.80"
6030,"116.29,39.67"
6031,"116.19,39.65"
6032,"116.66,39.92"
6033,"116.50,40.00"
6034,"116.11,40.06"
6035,"116.39,39.46"
6036,"116.03,40.24"
6037,"115.83,39.67"
6038,"116.71,40.38"
6039,"116.34,39.94"
6040,"116.34,39.72"
6041,"116.28,40.27"
6042,"116.62,40.25"
6043,"116.57,39.80"
6044,"116.25,40.16"
6045,"116.52,40.34"
6046,"117.15,40.58"
6047,"116.07,39.76"
6048,"116.77,39.75"
6049,"116.16,39.80"
6050,"116.44,40.22"
6051,"116.95,40.39"
6052,"117.26,40.68"
6053,"116.66,40.05"
6054,"116.24,39.87"
6055,"116.49,39.92"
6056,"116.19,39.70"
6057,"116.64,40.73"
6058,"116.03,39.61"
6059,"116.38,39.64"
6060,"116.63,40.32"
6061,"116.83,40.25"
6062,"116.72,40.19"
6063,"116.72,40.45"
6064,"116.50,40.26"
6065,"116.33,39.68"
6066,"116.24,40.10"
6067,"116.23,40.23"
6068,"117.05,40.25"
6069,"116.52,39.96"
6070,"116.11,40.57"
6071,"116.69,39.70"
6072,"115.48,39.99"
6073,"116.42,39.96"
6074,"116.18,40.07"
6075,"116.06,40.21"
6076,"116.15,39.66"
6077,"116.46,39.57"
6078,"116.14,39.92"
6079,"116.68,40.22"
6080,"116.79,39.74"
6081,"116.52,40.08"
6082,"116.62,39.93"
6083,"116.02,40.14"
6084,"116.29,40.12"
6085,"116.70,39.79"
6086,"116.55,39.95"
6087,"116.30,40.23"
6088,"116.69,39.84"
6089,"116.83,40.46"
6090,"116.42,39.94"
6091,"116.08,40.41"
6092,"116.03,39.87"
6093,"116.64,40.38"
6094,"116.26,40.55"
6095,"116.49,40.28"
6096,"116.44,39.81"
6097,"116.33,40.20"
6098,"116.48,39.57"
6099,"115.52,39.77"
6100,"117.01,40.03"
6101,"116.19,39.67"
6102,"116.54,39.84"
6103,"117.03,40.08"
6104,"116.68,39.78"
6105,"116.94,40.38"
6106,"115.71,40.10"
6107,"116.70,40.65"
6108,"116.76,39.67"
6109,"116.47,39.89"
6110,"116.04,39.90"
6111,"116.30,39.96"
6112,"116.43,39.62"
6113,"117.26,40.63"
6114,"116.62,39.64"
6115,"115.79,39.55"
6116,"116.69,40.32"
6117,"116.82,39.76"
6118,"115.90,39.74"
6119,"116.62,40.33"
6120,"116.69,39.68"
6121,"116.19,39.83"
6122,"116.61,39.93"
6123,"116.44,39.92"
6124,"116.14,39.87"
6125,"116.52,39.88"
6126,"116.20,39.63"
6127,"116.27,40.01"
6128,"116.40,39.88"
6129,"116.62,39.90"
6130,"116.65,39.85"
6131,"116.39,39.91"
6132,"116.50,39.84"
6133,"116.35,39.61"
6134,"116.15,39.80"
6135,"116.75,40.36"
6136,"116.62,40.73"
6137,"116.62,40.01"
6138,"116.43,39.81"
6139,"117.15,40.14"
6140,"116.55,40.42"
6141,"116.33,39.75"
6142,"116.07,39.65"
6143,"116.56,40.00"
6144,"116.59,40.43"
6145,"116.58,39.77"
6146,"116.41,39.99"
6147,"115.96,39.60"
6148,"116.38,40.15"
6149,"116.55,39.99"
6150,"116.68,39.99"
6151,"116.13,40.21"
6152,"116.17,40.07"
6153,"115.99,39.73"
6154,"116.75,39.92"
6155,"116.32,40.23"
6156,"116.30,39.88"
6157,"116.03,40.06"
6158,"116.91,39.79"
6159,"116.40,39.69"
6160,"117.09,40.14"
6161,"116.54,40.04"
6162,"116.32,39.76"
6163,"116.66,40.65"
6164,"117.09,40.32"
6165,"116.01,40.20"
6166,"116.10,39.87"
6167,"116.77,39.68"
6168,"116.90,40.17"
6169,"116.79,40.15"
6170,"116.17,40.16"
6171,"116.09,39.83"
6172,"116.61,40.17"
6173,"116.34,39.62"
6174,"115.86,39.60"
6175,"116.39,39.86"
6176,"116.78,39.80"
6177,"116.30,40.15"
6178,"116.16,39.67"
6179,"116.22,39.71"
6180,"116.35,40.16"
6181,"116.53,39.78"
6182,"116.47,39.99"
6183,"116.19,40.15"
6184,"117.00,40.15"
6185,"115.93,40.39"
6186,"116.08,40.21"
6187,"116.17,39.87"
6188,"116.71,39.84"
6189,"116.30,39.99"
6190,"116.27,40.06"
6191,"116.17,40.11"
6192,"116.68,40.31"
6193,"116.12,39.82"
6194,"116.17,39.83"
6195,"116.75,40.16"
6196,"116.24,39.72"
6197,"116.17,40.26"
6198,"116.15,40.38"
6199,"116.07,39.88"
6200,"116.14,39.75"
6201,"116.75,39.83"
6202,"116.42,39.82"
6203,"115.50,40.05"
6204,"115.76,39.54"
6205,"116.48,40.11"
6206,"117.22,40.17"
6207,"116.64,39.78"
6208,"116.17,39.67"
6209,"116.64,39.94"
6210,"116.71,39.68"
6211,"116.66,40.42"
6212,"116.50,40.04"
6213,"116.54,40.29"
6214,"116.34,39.97"
6215,"116.60,40.90"
6216,"116.46,40.58"
6217,"116.73,40.00"
6218,"116.28,39.84"
6219,"116.43,40.16"
6220,"116.34,40.05"
6221,"116.07,39.70"
6222,"116.73,39.82"
6223,"116.58,40.26"
6224,"116.50,39.91"
6225,"116.15,40.19"
6226,"116.20,39.75"
6227,"115.96,39.57"
6228,"116.67,40.39"
6229,"116.27,40.00"
6230,"116.50,40.05"
6231,"116.42,39.66"
6232,"116.30,39.84"
6233,"116.32,40.22"
6234,"116.50,40.25"
6235,"117.01,40.08"
6236,"116.38,40.17"
6237,"116.18,39.72"
6238,"116.14,39.86"
6239,"116.69,40.20"
6240,"116.82,40.39"
6241,"116.38,39.75"
6242,"116.24,40.37"
6243,"116.45,39.99"
6244,"116.14,39.65"
6245,"116.91,39.81"
6246,"116.03,40.48"
6247,"116.42,40.44"
6248,"115.94,40.00"
6249,"115.80,39.55"
6250,"116.04,39.81"
6251,"116.33,40.19"
6252,"117.17,40.22"
6253,"116.63,40.07"
6254,"116.14,40.12"
6255,"116.27,39.58"
6256,"116.52,39.86"
6257,"116.52,39.70"
6258,"116.32,39.59"
6259,"115.84,39.70"
6260,"116.11,40.18"
6261,"116.27,40.04"
6262,"116.52,39.75"
6263,"116.67,39.97"
6264,"116.10,39.93"
6265,"116.70,40.39"
6266,"116.72,39.80"
6267,"116.43,40.30"
6268,"116.68,40.30"
6269,"116.21,40.33"
6270,"116.78,40.33"
6271,"116.10,40.00"
6272,"115.96,40.05"
6273,"115.95,39.73"
6274,"116.44,39.90"
6275,"115.84,39.69"
6276,"115.98,40.38"
6277,"116.64,39.88"
6278,"116.46,39.73"
6279,"116.21,39.72"
6280,"116.34,40.20"
6281,"116.22,39.79"
6282,"116.46,39.82"
6283,"116.62,39.66"
6284,"116.53,39.94"
6285,"116.04,39.61"
6286,"115.77,39.54"
6287,"116.88,40.09"
6288,"116.70,39.85"
6289,"116.05,40.31"
6290,"116.21,40.21"
6291,"116.18,39.94"
6292,"115.79,39.54"
6293,"115.99,40.35"
6294,"116.82,39.71"
6295,"117.07,40.13"
6296,"116.11,39.63"
6297,"116.38,40.08"
6298,"116.36,39.78"
6299,"116.74,40.18"
6300,"116.56,39.84"
6301,"117.09,40.15"
6302,"116.67,40.38"
6303,"116.14,40.58"
6304,"116.47,39.97"
6305,"116.91,40.49"
6306,"116.19,40.04"
6307,"116.43,39.80"
6308,"116.73,39.64"
6309,"116.11,39.87"
6310,"116.37,40.11"
6311,"116.53,40.38"
6312,"115.88,39.60"
6313,"116.05,40.22"
6314,"115.99,40.45"
6315,"116.15,40.32"
6316,"116.08,40.11"
6317,"116.60,40.12"
6318,"116.01,40.48"
6319,"116.70,40.11"
6320,"116.43,40.03"
6321,"116.88,40.15"
6322,"116.74,40.37"
6323,"116.64,39.85"
6324,"116.11,39.64"
6325,"117.07,40.28"
6326,"116.22,39.73"
6327,"116.93,40.07"
6328,"116.82,40.10"
6329,"116.16,39.79"
6330,"116.56,40.34"
6331,"116.45,39.77"
6332,"116.03,39.99"
6333,"116.12,39.69"
6334,"116.02,40.49"
6335,"116.30,39.85"
6336,"115.91,40.12"
6337,"116.42,39.86"
6338,"116.58,39.94"
6339,"116.85,40.37"
6340,"116.35,40.11"
6341,"115.74,39.57"
6342,"116.36,40.03"
6343,"117.23,40.20"
6344,"116.29,39.55"
6345,"116.79,40.30"
6346,"116.75,40.02"
6347,"116.01,39.76"
6348,"116.96,40.37"
6349,"116.27,40.07"
6350,"116.13,40.17"
6351,"116.13,39.58"
6352,"116.38,39.84"
6353,"116.59,39.79"
6354,"116.34,40.10"
6355,"116.83,39.73"
6356,"116.58,39.85"
6357,"116.29,39.53"
6358,"116.78,40.15"
6359,"117.04,40.28"
6360,"117.03,40.17"
6361,"116.12,39.95"
6362,"116.42,39.74"
6363,"116.24,39.71"
6364,"116.12,40.11"
6365,"116.37,39.62"
6366,"116.10,39.81"
6367,"115.58,39.78"
6368,"117.03,40.57"
6369,"116.33,40.18"
6370,"116.03,39.60"
6371,"116.35,39.86"
6372,"116.56,39.78"
6373,"117.00,40.18"
6374,"116.26,39.81"
6375,"116.39,40.07"
6376,"116.10,40.01"
6377,"116.08,40.09"
6378,"117.04,40.16"
6379,"116.61,40.00"
6380,"116.82,40.11"
6381,"117.25,40.31"
6382,"116.45,40.23"
6383,"116.52,40.04"
6384,"116.71,39.85"
6385,"116.64,40.24"
6386,"116.07,40.21"
6387,"116.34,39.73"
6388,"117.29,40.19"
6389,"116.41,40.02"
6390,"115.99,40.36"
6391,"116.39,39.60"
6392,"116.07,40.48"
6393,"116.52,39.74"
6394,"116.40,39.50"
6395,"116.74,40.08"
6396,"116.37,39.77"
6397,"116.39,40.23"
6398,"116.16,40.10"
6399,"116.14,40.17"
6400,"116.39,40.25"
6401,"116.26,39.91"
6402,"117.12,40.15"
6403,"115.93,40.47"
6404,"116.98,40.45"
6405,"116.72,39.84"
6406,"116.06,39.81"
6407,"116.60,40.17"
6408,"115.84,40.04"
6409,"116.45,39.95"
6410,"116.31,40.11"
6411,"116.91,40.39"
6412,"115.45,39.67"
6413,"116.15,39.99"
6414,"116.53,39.66"
6415,"116.74,40.06"
6416,"116.52,39.99"
6417,"117.10,40.10"
6418,"116.22,40.00"
6419,"116.20,40.05"
6420,"116.65,40.46"
6421,"116.21,39.89"
6422,"116.11,40.25"
6423,"116.83,40.16"
6424,"116.58,39.81"
6425,"116.69,40.11"
6426,"116.90,40.06"
6427,"116.80,39.87"
6428,"116.79,40.34"
6429,"116.16,40.19"
6430,"116.20,40.23"
6431,"116.47,39.68"
6432,"116.36,39.76"
6433,"116.60,39.76"
6434,"115.84,39.56"
6435,"116.43,39.96"
6436,"116.73,40.21"
6437,"116.18,39.91"
6438,"116.33,40.02"
6439,"116.75,40.37"
6440,"116.29,39.60"
6441,"116.33,39.98"
6442,"115.78,40.29"
6443,"116.62,39.69"
6444,"116.18,40.01"
6445,"116.60,40.23"
6446,"117.12,40.11"
6447,"116.40,40.00"
6448,"116.35,40.10"
6449,"116.42,39.87"
6450,"116.15,40.15"
6451,"116.40,40.16"
6452,"116.13,40.05"
6453,"116.30,40.04"
6454,"116.12,39.80"
6455,"116.43,40.08"
6456,"116.19,40.22"
6457,"116.32,40.08"
6458,"116.49,40.10"
6459,"116.69,39.71"
6460,"116.51,40.95"
6461,"116.08,39.92"
6462,"116.76,40.09"
6463,"116.40,40.24"
6464,"116.51,40.08"
6465,"116.28,39.85"
6466,"116.24,39.88"
6467,"116.31,39.72"
6468,"116.77,39.72"
6469,"116.61,39.67"
6470,"116.43,39.55"
6471,"116.50,40.19"
6472,"116.21,40.25"
6473,"116.46,39.66"
6474,"116.20,39.78"
6475,"116.53,39.64"
6476,"116.78,39.67"
6477,"116.83,39.82"
6478,"116.96,40.29"
6479,"116.16,40.03"
6480,"116.73,40.29"
6481,"116.97,40.07"
6482,"116.03,39.81"
6483,"116.90,40.15"
6484,"116.02,39.90"
6485,"116.62,40.03"
6486,"116.76,40.14"
6487,"117.15,40.66"
6488,"116.48,40.00"
6489,"116.30,40.10"
6490,"116.51,39.62"
6491,"116.68,40.67"
6492,"116.62,40.38"
6493,"116.62,40.16"
6494,"116.17,39.73"
6495,"116.40,39.97"
6496,"116.17,39.89"
6497,"116.13,39.96"
6498,"116.51,39.66"
6499,"116.10,40.04"
6500,"116.32,39.73"
6501,"116.25,40.27"
6502,"116.72,40.10"
6503,"116.41,39.78"
6504,"116.63,39.83"
6505,"116.73,39.85"
6506,"116.32,40.09"
6507,"116.70,39.90"
6508,"116.52,39.89"
6509,"116.47,40.19"
6510,"116.15,40.08"
6511,"115.94,39.74"
6512,"116.25,39.83"
6513,"116.33,39.91"
6514,"116.37,39.81"
6515,"116.59,39.81"
6516,"116.24,40.07"
6517,"116.15,40.57"
6518,"117.13,40.54"
6519,"116.08,40.27"
6520,"116.16,40.18"
6521,"116.34,39.48"
6522,"116.07,39.83"
6523,"116.52,39.72"
6524,"116.22,39.60"
6525,"121.53,30.88"
6526,"121.12,31.27"
6527,"121.37,31.11"
6528,"121.30,31.13"
6529,"121.50,31.36"
6530,"121.77,31.16"
6531,"121.64,30.87"
6532,"121.51,31.25"
6533,"121.50,31.21"
6534,"121.20,31.19"
6535,"121.30,31.25"
6536,"121.47,31.24"
6537,"121.28,31.11"
6538,"121.53,31.14"
6539,"121.30,31.24"
6540,"121.53,31.34"
6541,"121.31,30.87"
6542,"121.17,31.42"
6543,"121.35,30.87"
6544,"121.31,30.76"
6545,"121.28,31.36"
6546,"121.32,31.76"
6547,"121.35,31.48"
6548,"121.20,30.89"
6549,"121.45,30.81"
6550,"121.44,30.88"
6551,"121.30,31.74"
6552,"121.28,30.92"
6553,"121.23,31.13"
6554,"121.83,31.36"
6555,"121.54,30.98"
6556,"121.32,30.89"
6557,"121.54,31.33"
6558,"121.12,30.96"
6559,"121.52,31.30"
6560,"121.89,30.94"
6561,"121.45,31.35"
6562,"121.51,30.85"
6563,"121.46,31.31"
6564,"121.78,31.56"
6565,"121.77,30.95"
6566,"121.66,31.56"
6567,"121.64,31.56"
6568,"121.50,31.37"
6569,"121.39,31.20"
6570,"121.57,31.17"
6571,"121.11,30.97"
6572,"121.17,31.08"
6573,"121.47,31.08"
6574,"121.88,31.01"
6575,"121.47,30.92"
6576,"121.52,30.97"
6577,"121.28,31.47"
6578,"121.76,31.19"
6579,"121.36,31.42"
6580,"121.27,31.18"
6581,"121.34,30.74"
6582,"121.55,30.85"
6583,"121.33,30.71"
6584,"121.60,30.96"
6585,"121.59,31.05"
6586,"121.39,31.25"
6587,"121.49,31.04"
6588,"121.24,31.35"
6589,"121.42,30.94"
6590,"121.40,31.43"
6591,"121.45,30.95"
6592,"121.85,31.51"
6593,"121.36,30.96"
6594,"121.35,31.11"
6595,"121.56,31.21"
6596,"121.44,31.72"
6597,"121.87,31.53"
6598,"121.78,30.91"
6599,"121.56,30.98"
6600,"121.19,30.86"
6601,"121.24,31.25"
6602,"121.65,31.06"
6603,"121.23,30.98"
6604,"121.19,31.11"
6605,"121.55,31.02"
6606,"121.75,31.60"
6607,"121.49,30.88"
6608,"121.26,31.32"
6609,"121.42,31.43"
6610,"121.74,31.18"
6611,"121.26,31.11"
6612,"121.61,31.17"
6613,"121.07,30.96"
6614,"121.18,31.18"
6615,"121.33,30.77"
6616,"121.33,31.47"
6617,"121.21,31.23"
6618,"121.25,31.44"
6619,"121.28,31.14"
6620,"121.09,31.08"
6621,"121.58,31.20"
6622,"121.53,31.25"
6623,"121.54,31.30"
6624,"121.18,31.33"
6625,"121.65,31.22"
6626,"121.42,31.18"
6627,"121.32,30.72"
6628,"121.36,30.82"
6629,"121.54,31.35"
6630,"121.33,30.84"
6631,"121.30,31.03"
6632,"121.54,30.88"
6633,"120.96,31.06"
6634,"121.18,31.28"
6635,"121.52,31.20"
6636,"121.68,31.27"
6637,"121.34,31.09"
6638,"121.19,31.41"
6639,"121.00,30.95"
6640,"121.91,30.87"
6641,"121.33,30.82"
6642,"121.48,30.85"
6643,"121.28,31.04"
6644,"121.34,31.21"
6645,"121.18,30.93"
6646,"121.94,30.88"
6647,"121.83,30.87"
6648,"121.50,31.41"
6649,"121.82,31.04"
6650,"121.38,31.45"
6651,"121.38,31.25"
6652,"121.34,31.04"
6653,"121.85,31.54"
6654,"121.31,30.93"
6655,"121.27,31.07"
6656,"121.37,31.00"
6657,"121.61,31.16"
6658,"121.25,31.34"
6659,"121.39,31.49"
6660,"121.29,30.87"
6661,"121.78,30.93"
6662,"121.53,31.13"
6663,"121.17,31.05"
6664,"121.87,30.99"
6665,"121.44,31.33"
6666,"121.65,31.11"
6667,"121.32,30.73"
6668,"121.79,30.99"
6669,"121.70,31.57"
6670,"121.53,31.12"
6671,"121.83,31.08"
6672,"121.30,31.04"
6673,"121.17,31.35"
6674,"121.90,30.88"
6675,"121.54,30.87"
6676,"121.21,31.21"
6677,"121.17,31.06"
6678,"121.85,31.08"
6679,"121.56,31.11"
6680,"121.54,31.05"
6681,"121.40,31.12"
6682,"121.28,31.79"
6683,"121.32,31.37"
6684,"121.37,31.03"
6685,"121.03,30.85"
6686,"121.75,30.96"
6687,"121.68,31.10"
6688,"121.62,31.03"
6689,"121.38,31.65"
6690,"121.38,30.99"
6691,"121.71,30.88"
6692,"121.39,31.27"
6693,"121.63,31.14"
6694,"121.52,31.14"
6695,"121.60,30.85"
6696,"121.47,31.29"
6697,"121.23,31.44"
6698,"121.56,31.54"
6699,"121.67,31.06"
6700,"121.08,30.99"
6701,"121.23,30.83"
6702,"121.70,31.06"
6703,"121.54,31.25"
6704,"121.54,31.38"
6705,"121.80,31.51"
6706,"121.35,31.49"
6707,"121.27,31.44"
6708,"121.33,31.48"
6709,"121.25,31.20"
6710,"121.24,31.18"
6711,"121.37,30.95"
6712,"121.51,31.35"
6713,"121.51,30.82"
6714,"121.31,30.86"
6715,"121.40,31.13"
6716,"121.33,30.72"
6717,"121.29,31.21"
6718,"121.62,31.05"
6719,"121.40,31.07"
6720,"121.26,31.24"
6721,"121.77,31.09"
6722,"121.35,31.02"
6723,"121.32,30.97"
6724,"121.06,31.13"
6725,"121.57,31.37"
6726,"121.83,31.46"
6727,"121.78,31.16"
6728,"121.50,31.28"
6729,"121.32,31.19"
6730,"121.54,30.94"
6731,"121.47,31.06"
6732,"121.65,31.41"
6733,"121.56,30.89"
6734,"121.10,31.18"
6735,"121.18,31.01"
6736,"121.18,31.23"
6737,"121.31,31.70"
6738,"121.18,31.35"
6739,"121.04,30.98"
6740,"121.67,31.25"
6741,"121.40,31.64"
6742,"121.38,30.85"
6743,"121.73,31.52"
6744,"121.33,31.36"
6745,"121.61,31.14"
6746,"121.42,31.09"
6747,"121.47,31.01"
6748,"121.59,30.97"
6749,"121.48,31.67"
6750,"121.62,31.35"
6751,"121.62,31.55"
6752,"121.80,31.07"
6753,"121.34,30.73"
6754,"121.70,31.21"
6755,"121.61,31.30"
6756,"121.26,30.98"
6757,"121.51,31.10"
6758,"121.39,31.15"
6759,"121.29,31.42"
6760,"121.32,30.83"
6761,"121.24,31.00"
6762,"121.65,31.09"
6763,"121.71,31.37"
6764,"121.33,30.83"
6765,"121.53,30.87"
6766,"121.32,31.22"
6767,"121.01,30.94"
6768,"121.05,31.00"
6769,"121.16,31.13"
6770,"121.39,31.12"
6771,"121.48,31.40"
6772,"121.88,30.95"
6773,"121.39,31.43"
6774,"121.72,31.50"
6775,"121.12,31.06"
6776,"121.73,31.03"
6777,"121.48,31.25"
6778,"121.27,30.85"
6779,"121.32,30.78"
6780,"121.13,31.38"
6781,"121.06,30.96"
6782,"121.85,30.89"
6783,"121.61,31.04"
6784,"120.90,31.09"
6785,"121.28,31.27"
6786,"121.50,31.39"
6787,"121.34,31.38"
6788,"121.56,31.32"
6789,"121.66,31.32"
6790,"121.30,30.71"
6791,"121.67,31.05"
6792,"121.22,31.21"
6793,"121.46,31.63"
6794,"121.30,30.77"
6795,"121.23,31.31"
6796,"121.49,31.09"
6797,"121.75,30.95"
6798,"121.28,30.86"
6799,"121.33,31.20"
6800,"121.39,31.05"
6801,"121.13,30.92"
6802,"121.29,31.05"
6803,"121.47,31.25"
6804,"121.21,31.28"
6805,"121.45,31.28"
6806,"121.56,31.14"
6807,"121.53,31.08"
6808,"121.19,31.36"
6809,"121.65,31.40"
6810,"121.07,31.07"
6811,"121.71,31.26"
6812,"121.39,31.65"
6813,"121.72,30.95"
6814,"121.28,31.43"
6815,"121.21,31.64"
6816,"121.20,30.88"
6817,"121.75,30.90"
6818,"121.74,31.03"
6819,"121.38,30.89"
6820,"121.47,30.93"
6821,"121.28,31.02"
6822,"121.19,31.13"
6823,"121.21,31.20"
6824,"121.06,30.94"
6825,"121.62,31.53"
6826,"121.00,31.11"
6827,"121.81,31.50"
6828,"121.23,31.49"
6829,"121.19,31.22"
6830,"121.34,30.97"
6831,"121.48,31.10"
6832,"121.79,30.89"
6833,"121.44,30.84"
6834,"121.63,31.33"
6835,"120.92,31.03"
6836,"121.66,31.05"
6837,"121.72,31.21"
6838,"121.43,31.11"
6839,"121.64,31.27"
6840,"121.20,31.17"
6841,"121.46,31.13"
6842,"121.82,30.85"
6843,"121.46,30.98"
6844,"121.14,30.90"
6845,"121.33,31.00"
6846,"121.34,31.72"
6847,"121.44,31.30"
6848,"121.28,31.24"
6849,"121.34,30.98"
6850,"121.63,31.60"
6851,"121.11,31.09"
6852,"121.35,30.81"
6853,"121.20,31.12"
6854,"121.58,31.26"
6855,"121.67,31.02"
6856,"121.84,31.09"
6857,"121.26,31.05"
6858,"121.33,31.38"
6859,"121.33,31.66"
6860,"121.80,31.16"
6861,"121.05,31.01"
6862,"121.61,30.92"
6863,"121.73,31.39"
6864,"121.60,31.01"
6865,"121.09,31.17"
6866,"121.48,31.20"
6867,"121.81,31.14"
6868,"121.22,31.32"
6869,"121.24,31.05"
6870,"121.34,31.23"
6871,"121.49,31.26"
6872,"121.85,31.56"
6873,"121.59,31.58"
6874,"121.50,31.19"
6875,"121.88,30.86"
6876,"121.79,31.07"
6877,"121.70,31.54"
6878,"121.16,31.33"
6879,"121.08,30.86"
6880,"121.42,31.80"
6881,"121.62,30.86"
6882,"121.04,30.91"
6883,"121.52,31.67"
6884,"121.44,31.14"
6885,"121.70,31.38"
6886,"121.42,31.41"
6887,"121.29,31.44"
6888,"121.78,31.11"
6889,"121.48,31.35"
6890,"121.32,31.73"
6891,"121.11,31.17"
6892,"121.89,31.04"
6893,"121.16,31.20"
6894,"121.27,31.25"
6895,"121.62,31.14"
6896,"121.50,31.26"
6897,"121.59,31.37"
6898,"121.52,30.94"
6899,"121.41,31.29"
6900,"121.22,31.27"
6901,"121.18,31.43"
6902,"121.33,31.11"
6903,"121.27,31.26"
6904,"121.49,31.29"
6905,"121.21,31.29"
6906,"121.73,30.85"
6907,"121.50,31.04"
6908,"121.42,31.20"
6909,"121.45,31.40"
6910,"121.26,31.17"
6911,"121.06,31.24"
6912,"121.59,31.09"
6913,"121.36,31.07"
6914,"121.63,30.86"
6915,"121.62,31.23"
6916,"121.37,31.42"
6917,"121.18,30.95"
6918,"121.36,30.79"
6919,"121.53,31.16"
6920,"121.43,31.04"
6921,"121.29,30.99"
6922,"121.60,31.53"
6923,"120.95,31.07"
6924,"121.75,31.20"
6925,"121.20,31.15"
6926,"121.49,31.20"
6927,"121.54,31.34"
6928,"121.47,31.30"
6929,"121.23,31.39"
6930,"121.24,31.29"
6931,"121.23,31.08"
6932,"121.68,31.55"
6933,"121.27,31.31"
6934,"121.30,31.18"
6935,"121.36,31.74"
6936,"121.28,31.08"
6937,"121.38,30.80"
6938,"121.50,31.02"
6939,"121.19,31.08"
6940,"121.22,31.14"
6941,"121.43,31.06"
6942,"121.76,31.50"
6943,"121.84,31.46"
6944,"121.74,31.08"
6945,"121.40,30.87"
6946,"121.45,31.25"
6947,"121.22,30.81"
6948,"121.50,30.99"
6949,"121.45,31.20"
6950,"121.18,31.45"
6951,"121.37,31.32"
6952,"121.25,30.80"
6953,"121.15,30.93"
6954,"121.46,31.12"
6955,"121.55,31.31"
6956,"121.19,31.28"
6957,"121.36,31.16"
6958,"121.80,31.06"
6959,"121.44,31.38"
6960,"121.38,31.73"
6961,"121.22,31.37"
6962,"121.34,31.00"
6963,"121.39,31.69"
6964,"121.53,30.86"
6965,"121.71,31.59"
6966,"121.48,30.90"
6967,"121.59,31.08"
6968,"121.62,31.31"
6969,"121.47,31.64"
6970,"121.33,30.99"
6971,"121.53,31.20"
6972,"121.60,30.92"
6973,"120.93,31.04"
6974,"121.29,31.28"
6975,"121.13,30.95"
6976,"121.15,30.91"
6977,"121.48,31.60"
6978,"121.33,31.07"
6979,"121.35,30.86"
6980,"121.37,30.98"
6981,"121.30,31.46"
6982,"121.38,31.18"
6983,"121.17,31.29"
6984,"121.14,31.38"
6985,"121.45,31.14"
6986,"121.32,31.33"
6987,"121.70,31.17"
6988,"121.41,30.92"
6989,"121.03,30.95"
6990,"121.49,31.66"
6991,"121.63,31.17"
6992,"121.51,31.02"
6993,"121.80,31.60"
6994,"121.80,31.09"
6995,"121.23,31.23"
6996,"121.73,30.96"
6997,"121.45,31.32"
6998,"121.64,30.92"
6999,"121.30,31.06"
7000,"121.64,31.16"
7001,"121.28,31.39"
7002,"121.41,31.12"
7003,"121.35,30.76"
7004,"121.25,31.08"
7005,"121.14,31.21"
7006,"121.47,30.84"
7007,"121.11,30.95"
7008,"121.25,31.30"
7009,"121.18,31.25"
7010,"121.31,31.16"
7011,"121.27,31.23"
7012,"121.44,31.11"
7013,"121.61,31.56"
7014,"121.60,30.93"
7015,"121.59,31.19"
7016,"121.48,31.09"
7017,"121.72,30.90"
7018,"121.33,30.80"
7019,"121.79,30.92"
7020,"121.44,31.62"
7021,"121.58,30.90"
7022,"121.47,31.11"
7023,"121.41,31.07"
7024,"121.68,31.26"
7025,"121.67,31.13"
7026,"120.91,31.05"
7027,"121.94,30.87"
7028,"121.29,31.13"
7029,"121.19,31.03"
7030,"121.10,31.22"
7031,"121.29,31.82"
7032,"121.05,30.91"
7033,"121.13,30.79"
7034,"121.33,31.14"
7035,"121.00,31.10"
7036,"121.59,30.96"
7037,"121.61,31.34"
7038,"121.30,31.84"
7039,"121.55,31.10"
7040,"121.63,31.53"
7041,"121.33,31.42"
7042,"121.72,31.40"
7043,"121.19,31.01"
7044,"121.26,31.13"
7045,"121.48,31.64"
7046,"121.53,31.37"
7047,"121.35,31.45"
7048,"121.62,31.57"
7049,"121.67,31.24"
7050,"121.80,31.13"
7051,"121.17,31.37"
7052,"121.75,31.04"
7053,"121.67,31.21"
7054,"121.48,31.23"
7055,"121.16,31.38"
7056,"121.65,31.31"
7057,"121.73,30.92"
7058,"121.54,31.10"
7059,"121.69,31.38"
7060,"121.53,31.61"
7061,"121.80,31.11"
7062,"121.74,31.19"
7063,"121.50,31.07"
7064,"121.39,31.03"
7065,"121.46,31.25"
7066,"121.36,31.03"
7067,"121.58,30.93"
7068,"121.55,31.70"
7069,"121.24,31.04"
7070,"121.26,30.99"
7071,"121.49,30.86"
7072,"121.01,31.09"
7073,"121.57,31.33"
7074,"121.77,31.01"
7075,"121.20,31.13"
7076,"121.29,31.22"
7077,"121.88,30.91"
