,address,address_lng,address_lat,Subway_number_list,Bus_number_list,University_number_list,Middle_School_number_list
3549,"116.86,39.78",116.86,39.78,0.0,0.0,0.0,0.0
3550,"116.39,40.33",116.39,40.33,0.0,1.0,0.0,0.0
3551,"116.56,39.76",116.56,39.76,0.0,10.0,0.0,0.0
3552,"115.98,40.34",115.98,40.34,0.0,0.0,0.0,0.0
3553,"116.19,39.78",116.19,39.78,0.0,8.0,0.0,1.0
3554,"116.42,40.55",116.42,40.55,0.0,2.0,0.0,0.0
3555,"116.46,39.65",116.46,39.65,0.0,2.0,0.0,0.0
3556,"116.08,40.01",116.08,40.01,0.0,1.0,0.0,0.0
3557,"116.48,40.20",116.48,40.2,0.0,1.0,0.0,0.0
3558,"116.12,39.86",116.12,39.86,0.0,4.0,0.0,0.0
3559,"116.83,39.78",116.83,39.78,0.0,2.0,0.0,0.0
3560,"116.20,40.01",116.2,40.01,0.0,0.0,0.0,0.0
3561,"116.01,39.64",116.01,39.64,0.0,0.0,0.0,0.0
3562,"116.57,39.82",116.57,39.82,0.0,10.0,0.0,0.0
3563,"115.91,40.51",115.91,40.51,0.0,5.0,0.0,0.0
3564,"116.66,40.25",116.66,40.25,0.0,4.0,0.0,0.0
3565,"116.84,39.86",116.84,39.86,0.0,2.0,0.0,0.0
3566,"115.81,39.57",115.81,39.57,0.0,0.0,0.0,0.0
3567,"116.29,40.11",116.29,40.11,0.0,10.0,0.0,0.0
3568,"116.35,39.69",116.35,39.69,0.0,5.0,0.0,0.0
3569,"116.36,40.10",116.36,40.1,1.0,10.0,0.0,0.0
3570,"115.98,40.49",115.98,40.49,0.0,3.0,0.0,0.0
3571,"116.11,40.26",116.11,40.26,0.0,1.0,0.0,0.0
3572,"116.52,40.23",116.52,40.23,0.0,4.0,0.0,0.0
3573,"116.31,39.98",116.31,39.98,2.0,10.0,10.0,7.0
3574,"116.67,39.73",116.67,39.73,0.0,8.0,0.0,0.0
3575,"116.18,40.09",116.18,40.09,0.0,1.0,0.0,0.0
3576,"116.42,39.85",116.42,39.85,1.0,10.0,1.0,2.0
3577,"116.38,39.63",116.38,39.63,0.0,3.0,0.0,0.0
3578,"116.20,39.61",116.2,39.61,0.0,4.0,0.0,0.0
3579,"116.41,39.86",116.41,39.86,4.0,10.0,4.0,2.0
3580,"116.18,39.73",116.18,39.73,2.0,10.0,10.0,1.0
3581,"116.71,39.98",116.71,39.98,0.0,0.0,0.0,0.0
3582,"116.76,39.68",116.76,39.68,0.0,0.0,0.0,0.0
3583,"116.38,39.85",116.38,39.85,2.0,10.0,1.0,1.0
3584,"116.16,39.78",116.16,39.78,0.0,3.0,0.0,1.0
3585,"116.30,39.97",116.3,39.97,2.0,10.0,5.0,2.0
3586,"116.29,40.15",116.29,40.15,1.0,10.0,5.0,0.0
3587,"116.04,40.31",116.04,40.31,0.0,0.0,0.0,0.0
3588,"116.19,39.99",116.19,39.99,0.0,0.0,0.0,0.0
3589,"116.18,40.00",116.18,40.0,0.0,0.0,0.0,0.0
3590,"116.33,39.53",116.33,39.53,0.0,10.0,1.0,1.0
3591,"116.05,39.71",116.05,39.71,1.0,3.0,1.0,2.0
3592,"116.12,39.65",116.12,39.65,0.0,5.0,0.0,1.0
3593,"116.25,39.80",116.25,39.8,0.0,0.0,0.0,0.0
3594,"116.76,40.34",116.76,40.34,0.0,7.0,0.0,0.0
3595,"116.48,40.08",116.48,40.08,0.0,4.0,0.0,0.0
3596,"116.55,40.17",116.55,40.17,0.0,4.0,0.0,1.0
3597,"116.54,40.13",116.54,40.13,0.0,10.0,1.0,1.0
3598,"116.27,40.10",116.27,40.1,0.0,9.0,2.0,0.0
3599,"116.63,40.30",116.63,40.3,0.0,10.0,0.0,1.0
3600,"116.40,39.99",116.4,39.99,2.0,10.0,1.0,1.0
3601,"116.65,39.74",116.65,39.74,0.0,4.0,0.0,0.0
3602,"116.53,40.24",116.53,40.24,0.0,1.0,0.0,0.0
3603,"116.73,39.77",116.73,39.77,0.0,6.0,0.0,0.0
3604,"116.08,39.91",116.08,39.91,0.0,0.0,0.0,0.0
3605,"116.10,39.84",116.1,39.84,0.0,3.0,0.0,0.0
3606,"117.01,40.46",117.01,40.46,0.0,7.0,0.0,0.0
3607,"116.16,39.85",116.16,39.85,0.0,6.0,0.0,0.0
3608,"116.97,40.10",116.97,40.1,0.0,3.0,0.0,0.0
3609,"117.37,40.66",117.37,40.66,0.0,6.0,0.0,0.0
3610,"116.87,40.12",116.87,40.12,0.0,0.0,0.0,0.0
3611,"116.75,40.34",116.75,40.34,0.0,6.0,0.0,0.0
3612,"116.68,40.55",116.68,40.55,0.0,2.0,0.0,0.0
3613,"115.96,39.64",115.96,39.64,0.0,8.0,0.0,0.0
3614,"116.90,39.81",116.9,39.81,0.0,3.0,0.0,0.0
3615,"117.26,40.64",117.26,40.64,0.0,0.0,0.0,0.0
3616,"117.00,40.14",117.0,40.14,0.0,2.0,0.0,0.0
3617,"116.53,39.85",116.53,39.85,0.0,5.0,0.0,0.0
3618,"116.64,40.08",116.64,40.08,0.0,4.0,0.0,0.0
3619,"116.51,40.23",116.51,40.23,0.0,3.0,0.0,0.0
3620,"116.29,40.18",116.29,40.18,1.0,4.0,2.0,0.0
3621,"116.70,39.92",116.7,39.92,0.0,10.0,0.0,1.0
3622,"116.62,39.79",116.62,39.79,0.0,0.0,0.0,0.0
3623,"116.72,40.09",116.72,40.09,0.0,7.0,0.0,0.0
3624,"116.89,39.77",116.89,39.77,0.0,0.0,0.0,0.0
3625,"116.11,39.79",116.11,39.79,0.0,4.0,0.0,0.0
3626,"116.33,39.88",116.33,39.88,0.0,10.0,0.0,2.0
3627,"116.38,39.66",116.38,39.66,0.0,10.0,0.0,0.0
3628,"116.27,39.97",116.27,39.97,0.0,7.0,0.0,0.0
3629,"116.62,40.04",116.62,40.04,0.0,7.0,0.0,0.0
3630,"115.89,40.42",115.89,40.42,0.0,4.0,0.0,0.0
3631,"116.51,40.02",116.51,40.02,1.0,4.0,1.0,0.0
3632,"116.82,40.37",116.82,40.37,0.0,10.0,1.0,1.0
3633,"116.42,39.78",116.42,39.78,0.0,2.0,0.0,0.0
3634,"116.78,40.44",116.78,40.44,0.0,5.0,0.0,0.0
3635,"116.38,39.98",116.38,39.98,2.0,10.0,2.0,5.0
3636,"115.97,39.74",115.97,39.74,0.0,10.0,0.0,0.0
3637,"115.86,39.69",115.86,39.69,0.0,3.0,0.0,0.0
3638,"116.67,39.92",116.67,39.92,1.0,10.0,1.0,2.0
3639,"116.14,39.66",116.14,39.66,0.0,2.0,0.0,0.0
3640,"116.89,40.09",116.89,40.09,0.0,2.0,0.0,1.0
3641,"116.84,40.37",116.84,40.37,0.0,10.0,1.0,1.0
3642,"116.54,40.08",116.54,40.08,0.0,6.0,1.0,0.0
3643,"116.67,39.68",116.67,39.68,0.0,2.0,0.0,0.0
3644,"116.37,39.91",116.37,39.91,4.0,10.0,7.0,7.0
3645,"116.18,39.77",116.18,39.77,0.0,9.0,0.0,1.0
3646,"115.66,39.97",115.66,39.97,0.0,2.0,0.0,0.0
3647,"116.22,39.91",116.22,39.91,1.0,10.0,1.0,5.0
3648,"116.47,39.73",116.47,39.73,0.0,9.0,0.0,0.0
3649,"115.98,39.70",115.98,39.7,0.0,10.0,1.0,1.0
3650,"115.88,40.43",115.88,40.43,0.0,0.0,0.0,0.0
3651,"116.07,40.47",116.07,40.47,0.0,3.0,0.0,0.0
3652,"116.67,40.30",116.67,40.3,0.0,8.0,0.0,0.0
3653,"116.55,40.16",116.55,40.16,0.0,8.0,1.0,1.0
3654,"115.79,39.91",115.79,39.91,0.0,2.0,0.0,0.0
3655,"116.08,39.62",116.08,39.62,0.0,6.0,0.0,0.0
3656,"116.33,40.05",116.33,40.05,0.0,10.0,0.0,0.0
3657,"116.71,39.92",116.71,39.92,0.0,10.0,0.0,1.0
3658,"116.74,40.38",116.74,40.38,0.0,2.0,0.0,0.0
3659,"116.38,39.55",116.38,39.55,0.0,1.0,0.0,0.0
3660,"116.17,40.21",116.17,40.21,0.0,3.0,0.0,0.0
3661,"116.29,39.92",116.29,39.92,2.0,10.0,2.0,4.0
3662,"115.83,40.05",115.83,40.05,0.0,1.0,0.0,0.0
3663,"116.53,40.00",116.53,40.0,0.0,8.0,0.0,0.0
3664,"116.23,40.08",116.23,40.08,1.0,10.0,0.0,0.0
3665,"116.37,39.64",116.37,39.64,0.0,2.0,0.0,0.0
3666,"116.18,39.76",116.18,39.76,1.0,10.0,1.0,0.0
3667,"116.55,39.61",116.55,39.61,0.0,1.0,0.0,0.0
3668,"116.12,39.90",116.12,39.9,2.0,10.0,0.0,1.0
3669,"115.90,40.37",115.9,40.37,0.0,2.0,7.0,0.0
3670,"116.10,39.85",116.1,39.85,0.0,3.0,0.0,0.0
3671,"116.70,39.78",116.7,39.78,0.0,8.0,0.0,1.0
3672,"116.98,40.16",116.98,40.16,0.0,0.0,0.0,0.0
3673,"115.96,39.82",115.96,39.82,0.0,6.0,0.0,0.0
3674,"116.59,40.22",116.59,40.22,0.0,2.0,0.0,1.0
3675,"115.97,39.64",115.97,39.64,0.0,10.0,0.0,0.0
3676,"116.37,39.84",116.37,39.84,1.0,10.0,1.0,1.0
3677,"116.54,39.73",116.54,39.73,0.0,1.0,0.0,0.0
3678,"116.68,40.26",116.68,40.26,0.0,5.0,0.0,0.0
3679,"116.76,40.36",116.76,40.36,0.0,1.0,0.0,0.0
3680,"116.24,40.14",116.24,40.14,0.0,1.0,0.0,0.0
3681,"116.68,39.92",116.68,39.92,0.0,9.0,1.0,1.0
3682,"116.95,40.59",116.95,40.59,0.0,0.0,0.0,0.0
3683,"116.38,39.99",116.38,39.99,2.0,10.0,10.0,7.0
3684,"116.17,39.94",116.17,39.94,0.0,10.0,2.0,2.0
3685,"116.28,40.24",116.28,40.24,0.0,8.0,0.0,2.0
3686,"116.35,39.97",116.35,39.97,1.0,10.0,10.0,3.0
3687,"116.64,40.04",116.64,40.04,0.0,10.0,0.0,0.0
3688,"116.77,39.79",116.77,39.79,0.0,0.0,0.0,0.0
3689,"116.19,40.09",116.19,40.09,0.0,3.0,0.0,0.0
3690,"116.16,39.76",116.16,39.76,0.0,10.0,1.0,1.0
3691,"116.24,39.70",116.24,39.7,0.0,0.0,0.0,0.0
3692,"116.50,40.95",116.5,40.95,0.0,1.0,0.0,0.0
3693,"117.11,40.09",117.11,40.09,0.0,7.0,0.0,0.0
3694,"116.36,39.88",116.36,39.88,0.0,10.0,5.0,5.0
3695,"116.23,40.26",116.23,40.26,0.0,7.0,0.0,0.0
3696,"116.73,40.28",116.73,40.28,0.0,0.0,0.0,0.0
3697,"116.66,40.38",116.66,40.38,0.0,3.0,0.0,0.0
3698,"116.47,39.86",116.47,39.86,1.0,9.0,0.0,0.0
3699,"116.46,40.14",116.46,40.14,0.0,5.0,0.0,0.0
3700,"116.46,39.69",116.46,39.69,0.0,3.0,0.0,0.0
3701,"117.25,40.21",117.25,40.21,0.0,5.0,0.0,0.0
3702,"116.55,39.76",116.55,39.76,0.0,10.0,1.0,3.0
3703,"116.52,39.87",116.52,39.87,1.0,10.0,2.0,2.0
3704,"116.53,40.44",116.53,40.44,0.0,0.0,0.0,0.0
3705,"116.06,39.65",116.06,39.65,0.0,6.0,0.0,0.0
3706,"116.98,40.27",116.98,40.27,0.0,0.0,0.0,0.0
3707,"116.65,40.33",116.65,40.33,0.0,10.0,0.0,0.0
3708,"115.90,39.82",115.9,39.82,0.0,9.0,0.0,0.0
3709,"116.49,39.84",116.49,39.84,0.0,7.0,1.0,0.0
3710,"116.14,39.90",116.14,39.9,1.0,8.0,0.0,1.0
3711,"116.59,39.97",116.59,39.97,0.0,5.0,0.0,0.0
3712,"116.27,39.50",116.27,39.5,0.0,0.0,0.0,0.0
3713,"116.60,39.75",116.6,39.75,0.0,4.0,0.0,0.0
3714,"116.15,40.13",116.15,40.13,0.0,7.0,0.0,0.0
3715,"116.68,40.01",116.68,40.01,0.0,4.0,0.0,0.0
3716,"116.46,39.95",116.46,39.95,2.0,10.0,0.0,5.0
3717,"116.43,40.14",116.43,40.14,0.0,5.0,1.0,0.0
3718,"116.79,40.29",116.79,40.29,0.0,4.0,0.0,0.0
3719,"116.82,39.70",116.82,39.7,0.0,0.0,0.0,0.0
3720,"116.02,40.44",116.02,40.44,0.0,2.0,0.0,0.0
3721,"115.96,39.61",115.96,39.61,0.0,8.0,0.0,1.0
3722,"116.75,39.84",116.75,39.84,0.0,7.0,0.0,0.0
3723,"116.66,40.51",116.66,40.51,0.0,2.0,0.0,0.0
3724,"116.26,39.90",116.26,39.9,0.0,10.0,2.0,6.0
3725,"116.63,40.37",116.63,40.37,0.0,3.0,0.0,0.0
3726,"116.71,40.09",116.71,40.09,0.0,5.0,0.0,0.0
3727,"116.37,39.71",116.37,39.71,0.0,6.0,0.0,0.0
3728,"115.99,39.68",115.99,39.68,0.0,5.0,0.0,1.0
3729,"116.29,39.59",116.29,39.59,0.0,5.0,0.0,0.0
3730,"116.50,39.99",116.5,39.99,1.0,10.0,0.0,2.0
3731,"116.64,39.91",116.64,39.91,1.0,10.0,3.0,0.0
3732,"116.08,39.67",116.08,39.67,0.0,10.0,0.0,1.0
3733,"116.51,40.05",116.51,40.05,0.0,5.0,2.0,1.0
3734,"116.38,40.24",116.38,40.24,0.0,10.0,0.0,0.0
3735,"116.67,39.64",116.67,39.64,0.0,2.0,0.0,0.0
3736,"116.28,40.25",116.28,40.25,0.0,5.0,0.0,0.0
3737,"116.02,40.36",116.02,40.36,0.0,4.0,0.0,0.0
3738,"115.75,39.62",115.75,39.62,0.0,0.0,0.0,0.0
3739,"116.01,40.27",116.01,40.27,0.0,0.0,0.0,0.0
3740,"116.71,40.30",116.71,40.3,0.0,2.0,0.0,0.0
3741,"116.64,39.89",116.64,39.89,0.0,10.0,0.0,2.0
3742,"116.57,40.34",116.57,40.34,0.0,6.0,0.0,0.0
3743,"116.01,40.34",116.01,40.34,0.0,0.0,0.0,0.0
3744,"116.72,40.25",116.72,40.25,0.0,1.0,0.0,0.0
3745,"116.07,40.14",116.07,40.14,0.0,0.0,0.0,0.0
3746,"116.66,39.90",116.66,39.9,2.0,10.0,7.0,2.0
3747,"116.70,39.88",116.7,39.88,1.0,10.0,0.0,0.0
3748,"116.11,39.59",116.11,39.59,0.0,3.0,0.0,0.0
3749,"116.69,40.17",116.69,40.17,0.0,2.0,0.0,0.0
3750,"117.27,40.17",117.27,40.17,0.0,2.0,0.0,0.0
3751,"116.65,40.18",116.65,40.18,0.0,10.0,0.0,1.0
3752,"116.57,39.75",116.57,39.75,0.0,9.0,0.0,0.0
3753,"116.96,40.56",116.96,40.56,0.0,1.0,0.0,0.0
3754,"116.03,39.96",116.03,39.96,0.0,0.0,0.0,0.0
3755,"115.89,40.38",115.89,40.38,0.0,10.0,8.0,2.0
3756,"116.55,40.24",116.55,40.24,0.0,3.0,1.0,0.0
3757,"115.96,40.39",115.96,40.39,0.0,2.0,0.0,0.0
3758,"116.42,40.03",116.42,40.03,1.0,10.0,1.0,2.0
3759,"116.41,39.97",116.41,39.97,2.0,10.0,0.0,8.0
3760,"116.45,39.97",116.45,39.97,3.0,10.0,4.0,2.0
3761,"116.46,39.59",116.46,39.59,0.0,4.0,0.0,0.0
3762,"116.25,40.21",116.25,40.21,0.0,10.0,2.0,5.0
3763,"116.52,39.90",116.52,39.9,1.0,10.0,1.0,1.0
3764,"116.06,39.70",116.06,39.7,0.0,2.0,0.0,0.0
3765,"116.35,40.24",116.35,40.24,0.0,6.0,0.0,0.0
3766,"116.86,40.11",116.86,40.11,0.0,0.0,0.0,0.0
3767,"117.25,40.63",117.25,40.63,0.0,1.0,0.0,0.0
3768,"116.55,39.89",116.55,39.89,0.0,3.0,0.0,0.0
3769,"116.10,39.97",116.1,39.97,0.0,5.0,0.0,0.0
3770,"116.40,39.62",116.4,39.62,0.0,10.0,0.0,0.0
3771,"116.10,39.73",116.1,39.73,2.0,10.0,1.0,0.0
3772,"116.90,39.80",116.9,39.8,0.0,1.0,0.0,0.0
3773,"116.56,40.06",116.56,40.06,0.0,4.0,0.0,0.0
3774,"116.26,39.55",116.26,39.55,0.0,3.0,0.0,0.0
3775,"116.51,39.83",116.51,39.83,0.0,5.0,0.0,1.0
3776,"116.71,40.84",116.71,40.84,0.0,1.0,0.0,0.0
3777,"116.71,40.00",116.71,40.0,0.0,10.0,0.0,1.0
3778,"116.73,39.97",116.73,39.97,0.0,10.0,0.0,0.0
3779,"116.18,39.67",116.18,39.67,0.0,1.0,0.0,0.0
3780,"116.47,39.66",116.47,39.66,0.0,4.0,0.0,0.0
3781,"116.97,40.57",116.97,40.57,0.0,6.0,0.0,0.0
3782,"116.18,39.75",116.18,39.75,1.0,10.0,4.0,0.0
3783,"116.94,40.41",116.94,40.41,0.0,10.0,0.0,0.0
3784,"116.37,39.85",116.37,39.85,3.0,10.0,1.0,2.0
3785,"116.64,39.81",116.64,39.81,0.0,6.0,0.0,0.0
3786,"116.18,39.71",116.18,39.71,0.0,6.0,3.0,0.0
3787,"116.01,40.45",116.01,40.45,0.0,4.0,0.0,1.0
3788,"116.36,39.55",116.36,39.55,0.0,2.0,0.0,1.0
3789,"116.17,39.84",116.17,39.84,0.0,6.0,0.0,0.0
3790,"116.22,40.19",116.22,40.19,0.0,5.0,0.0,0.0
3791,"116.64,39.69",116.64,39.69,0.0,3.0,0.0,0.0
3792,"116.68,40.37",116.68,40.37,0.0,10.0,1.0,0.0
3793,"116.55,40.11",116.55,40.11,0.0,10.0,0.0,0.0
3794,"116.30,39.79",116.3,39.79,0.0,10.0,3.0,1.0
3795,"116.51,40.39",116.51,40.39,0.0,1.0,0.0,0.0
3796,"116.56,39.91",116.56,39.91,1.0,10.0,10.0,0.0
3797,"116.08,40.38",116.08,40.38,0.0,0.0,0.0,0.0
3798,"116.39,39.98",116.39,39.98,3.0,10.0,0.0,4.0
3799,"116.11,39.84",116.11,39.84,0.0,3.0,0.0,0.0
3800,"116.69,40.26",116.69,40.26,0.0,8.0,0.0,0.0
3801,"116.79,39.86",116.79,39.86,0.0,8.0,0.0,0.0
3802,"115.98,39.80",115.98,39.8,0.0,3.0,0.0,0.0
3803,"115.86,39.79",115.86,39.79,0.0,2.0,0.0,0.0
3804,"116.00,39.62",116.0,39.62,0.0,6.0,0.0,0.0
3805,"116.77,40.59",116.77,40.59,0.0,0.0,0.0,0.0
3806,"116.62,40.23",116.62,40.23,0.0,0.0,0.0,0.0
3807,"116.30,40.05",116.3,40.05,0.0,10.0,10.0,0.0
3808,"115.90,39.62",115.9,39.62,0.0,5.0,0.0,0.0
3809,"116.08,39.85",116.08,39.85,0.0,1.0,0.0,0.0
3810,"116.82,40.09",116.82,40.09,0.0,1.0,0.0,0.0
3811,"116.79,39.87",116.79,39.87,0.0,0.0,0.0,0.0
3812,"116.40,40.19",116.4,40.19,0.0,10.0,0.0,1.0
3813,"116.64,39.83",116.64,39.83,0.0,6.0,0.0,0.0
3814,"115.76,39.60",115.76,39.6,0.0,1.0,0.0,0.0
3815,"116.35,39.68",116.35,39.68,0.0,10.0,0.0,0.0
3816,"116.52,39.97",116.52,39.97,0.0,7.0,0.0,0.0
3817,"116.34,39.89",116.34,39.89,2.0,10.0,1.0,4.0
3818,"116.24,40.24",116.24,40.24,0.0,10.0,2.0,0.0
3819,"116.67,39.99",116.67,39.99,0.0,6.0,0.0,0.0
3820,"116.31,39.51",116.31,39.51,0.0,7.0,1.0,0.0
3821,"116.67,40.29",116.67,40.29,0.0,7.0,0.0,0.0
3822,"116.69,40.14",116.69,40.14,1.0,1.0,0.0,0.0
3823,"116.11,39.93",116.11,39.93,0.0,10.0,0.0,0.0
3824,"116.48,40.17",116.48,40.17,0.0,3.0,0.0,0.0
3825,"116.10,39.86",116.1,39.86,0.0,0.0,0.0,0.0
3826,"116.68,39.62",116.68,39.62,0.0,3.0,0.0,0.0
3827,"116.20,39.70",116.2,39.7,0.0,0.0,0.0,0.0
3828,"116.54,40.17",116.54,40.17,0.0,0.0,0.0,0.0
3829,"116.69,39.98",116.69,39.98,0.0,10.0,0.0,1.0
3830,"116.32,40.38",116.32,40.38,0.0,0.0,0.0,0.0
3831,"116.62,40.05",116.62,40.05,1.0,10.0,0.0,0.0
3832,"116.74,40.46",116.74,40.46,0.0,3.0,0.0,0.0
3833,"116.48,39.98",116.48,39.98,0.0,10.0,10.0,3.0
3834,"116.51,39.90",116.51,39.9,2.0,10.0,0.0,1.0
3835,"116.30,39.82",116.3,39.82,2.0,10.0,0.0,1.0
3836,"116.71,40.31",116.71,40.31,0.0,0.0,0.0,0.0
3837,"116.64,40.27",116.64,40.27,0.0,7.0,0.0,0.0
3838,"116.85,39.81",116.85,39.81,0.0,3.0,0.0,0.0
3839,"116.80,40.03",116.8,40.03,0.0,6.0,0.0,0.0
3840,"116.03,40.17",116.03,40.17,0.0,0.0,0.0,0.0
3841,"116.22,39.94",116.22,39.94,1.0,9.0,10.0,1.0
3842,"116.31,39.48",116.31,39.48,0.0,9.0,0.0,0.0
3843,"116.42,39.88",116.42,39.88,3.0,10.0,1.0,3.0
3844,"116.17,40.03",116.17,40.03,0.0,0.0,0.0,0.0
3845,"116.62,39.72",116.62,39.72,0.0,3.0,0.0,0.0
3846,"116.65,40.05",116.65,40.05,0.0,6.0,0.0,0.0
3847,"116.86,39.80",116.86,39.8,0.0,1.0,0.0,0.0
3848,"116.04,39.67",116.04,39.67,0.0,6.0,0.0,1.0
3849,"116.72,39.87",116.72,39.87,0.0,10.0,0.0,1.0
3850,"116.20,40.13",116.2,40.13,0.0,4.0,0.0,0.0
3851,"116.88,40.18",116.88,40.18,0.0,1.0,0.0,0.0
3852,"116.73,39.94",116.73,39.94,0.0,10.0,1.0,1.0
3853,"116.31,39.91",116.31,39.91,3.0,10.0,0.0,3.0
3854,"116.68,40.00",116.68,40.0,0.0,7.0,2.0,1.0
3855,"115.98,40.44",115.98,40.44,0.0,7.0,0.0,0.0
3856,"116.45,39.73",116.45,39.73,0.0,10.0,1.0,1.0
3857,"116.25,39.81",116.25,39.81,0.0,0.0,0.0,0.0
3858,"117.14,40.39",117.14,40.39,0.0,0.0,0.0,0.0
3859,"116.69,40.21",116.69,40.21,0.0,4.0,0.0,0.0
3860,"116.67,39.87",116.67,39.87,0.0,10.0,1.0,0.0
3861,"116.28,40.22",116.28,40.22,2.0,10.0,0.0,0.0
3862,"116.57,39.89",116.57,39.89,0.0,2.0,0.0,0.0
3863,"116.73,39.76",116.73,39.76,0.0,2.0,0.0,0.0
3864,"116.29,40.35",116.29,40.35,0.0,1.0,0.0,0.0
3865,"116.47,40.30",116.47,40.3,0.0,0.0,0.0,0.0
3866,"116.75,39.71",116.75,39.71,0.0,0.0,0.0,0.0
3867,"116.16,39.73",116.16,39.73,1.0,10.0,2.0,3.0
3868,"116.08,39.81",116.08,39.81,0.0,10.0,0.0,0.0
3869,"116.13,39.93",116.13,39.93,1.0,10.0,0.0,1.0
3870,"115.96,40.45",115.96,40.45,0.0,5.0,0.0,0.0
3871,"116.35,39.67",116.35,39.67,0.0,10.0,0.0,0.0
3872,"117.06,40.31",117.06,40.31,0.0,4.0,0.0,0.0
3873,"116.35,39.94",116.35,39.94,3.0,10.0,10.0,5.0
3874,"116.41,40.14",116.41,40.14,0.0,3.0,0.0,0.0
3875,"117.10,40.11",117.1,40.11,0.0,0.0,0.0,0.0
3876,"116.27,39.83",116.27,39.83,0.0,8.0,0.0,0.0
3877,"116.49,39.79",116.49,39.79,0.0,10.0,0.0,0.0
3878,"116.63,40.24",116.63,40.24,0.0,0.0,0.0,0.0
3879,"116.04,39.97",116.04,39.97,0.0,6.0,0.0,0.0
3880,"117.09,40.31",117.09,40.31,0.0,2.0,0.0,0.0
3881,"116.13,39.72",116.13,39.72,0.0,10.0,0.0,0.0
3882,"116.33,39.51",116.33,39.51,0.0,5.0,1.0,0.0
3883,"116.50,39.92",116.5,39.92,1.0,10.0,1.0,3.0
3884,"116.83,39.71",116.83,39.71,0.0,5.0,0.0,0.0
3885,"116.43,40.38",116.43,40.38,0.0,1.0,0.0,0.0
3886,"116.49,39.62",116.49,39.62,0.0,7.0,1.0,0.0
3887,"116.77,40.38",116.77,40.38,0.0,10.0,0.0,0.0
3888,"117.19,40.64",117.19,40.64,0.0,7.0,0.0,0.0
3889,"116.75,40.29",116.75,40.29,0.0,0.0,0.0,0.0
3890,"116.47,40.41",116.47,40.41,0.0,1.0,0.0,0.0
3891,"116.77,40.03",116.77,40.03,0.0,3.0,0.0,0.0
3892,"116.78,40.39",116.78,40.39,0.0,4.0,0.0,0.0
3893,"116.40,40.53",116.4,40.53,0.0,1.0,0.0,0.0
3894,"117.10,40.15",117.1,40.15,0.0,10.0,1.0,0.0
3895,"116.24,40.18",116.24,40.18,0.0,0.0,0.0,0.0
3896,"116.58,40.10",116.58,40.1,0.0,3.0,0.0,0.0
3897,"116.09,39.63",116.09,39.63,0.0,5.0,0.0,0.0
3898,"116.34,40.16",116.34,40.16,0.0,3.0,0.0,0.0
3899,"117.13,40.17",117.13,40.17,0.0,10.0,0.0,0.0
3900,"116.18,39.78",116.18,39.78,0.0,7.0,0.0,1.0
3901,"116.47,40.02",116.47,40.02,2.0,10.0,1.0,2.0
3902,"116.48,39.59",116.48,39.59,0.0,4.0,0.0,0.0
3903,"115.93,39.60",115.93,39.6,0.0,0.0,0.0,0.0
3904,"116.24,39.58",116.24,39.58,0.0,4.0,0.0,0.0
3905,"116.31,40.01",116.31,40.01,1.0,6.0,7.0,0.0
3906,"116.57,39.73",116.57,39.73,0.0,10.0,0.0,0.0
3907,"116.51,40.11",116.51,40.11,0.0,7.0,0.0,0.0
3908,"116.40,40.23",116.4,40.23,0.0,5.0,0.0,0.0
3909,"115.40,40.02",115.4,40.02,0.0,0.0,0.0,0.0
3910,"116.82,39.83",116.82,39.83,0.0,0.0,0.0,0.0
3911,"116.77,39.80",116.77,39.8,0.0,0.0,0.0,0.0
3912,"116.91,39.82",116.91,39.82,0.0,8.0,0.0,0.0
3913,"116.69,39.89",116.69,39.89,1.0,10.0,0.0,2.0
3914,"115.75,40.09",115.75,40.09,0.0,0.0,0.0,0.0
3915,"116.47,40.24",116.47,40.24,0.0,4.0,0.0,0.0
3916,"116.47,40.00",116.47,40.0,2.0,10.0,1.0,4.0
3917,"116.62,39.81",116.62,39.81,0.0,6.0,0.0,1.0
3918,"115.51,39.93",115.51,39.93,0.0,0.0,0.0,0.0
3919,"116.89,40.15",116.89,40.15,0.0,1.0,0.0,1.0
3920,"116.09,40.47",116.09,40.47,0.0,1.0,0.0,0.0
3921,"116.34,39.75",116.34,39.75,1.0,10.0,10.0,4.0
3922,"116.26,40.01",116.26,40.01,0.0,5.0,0.0,0.0
3923,"115.92,39.60",115.92,39.6,0.0,0.0,0.0,0.0
3924,"116.46,39.94",116.46,39.94,2.0,10.0,7.0,3.0
3925,"116.28,39.90",116.28,39.9,0.0,10.0,1.0,2.0
3926,"116.36,39.80",116.36,39.8,0.0,10.0,2.0,1.0
3927,"116.65,40.04",116.65,40.04,0.0,6.0,0.0,0.0
3928,"115.95,40.35",115.95,40.35,0.0,1.0,0.0,0.0
3929,"116.31,39.88",116.31,39.88,3.0,10.0,0.0,0.0
3930,"116.26,40.13",116.26,40.13,0.0,9.0,4.0,0.0
3931,"115.61,39.95",115.61,39.95,0.0,1.0,0.0,0.0
3932,"116.69,39.91",116.69,39.91,1.0,10.0,1.0,1.0
3933,"115.74,39.58",115.74,39.58,0.0,3.0,0.0,1.0
3934,"116.23,39.78",116.23,39.78,0.0,10.0,3.0,2.0
3935,"116.43,40.00",116.43,40.0,2.0,10.0,10.0,4.0
